	0	1
593	0.7500000079472859	[32, 7, 'softplus', 'softplus', 'sigmoid', 'softplus']
357	0.7500000079472859	[32, 5, 'softplus', 'tanh', 'softplus', 'softplus']
2199	0.7500000079472859	[128, 7, 'tanh', 'softplus', 'softplus', 'softmax']
2185	0.7500000079472859	[128, 7, 'tanh', 'sigmoid', 'tanh', 'softplus']
1399	0.7500000079472859	[64, 7, 'softplus', 'softmax', 'softplus', 'softmax']
862	0.7500000079472859	[64, 3, 'softplus', 'softplus', 'softmax', 'tanh']
1819	0.7500000079472859	[128, 5, 'sigmoid', 'softplus', 'tanh', 'softmax']
2201	0.7500000079472859	[128, 7, 'tanh', 'softplus', 'tanh', 'softplus']
212	0.7500000079472859	[32, 3, 'softmax', 'softplus', 'softplus', 'sigmoid']
2197	0.7500000079472859	[128, 7, 'tanh', 'softplus', 'softplus', 'softplus']
1824	0.7500000079472859	[128, 5, 'sigmoid', 'tanh', 'sigmoid', 'sigmoid']
2187	0.7500000079472859	[128, 7, 'tanh', 'sigmoid', 'tanh', 'softmax']
1829	0.7500000079472859	[128, 5, 'sigmoid', 'tanh', 'softplus', 'softplus']
1392	0.7500000079472859	[64, 7, 'softplus', 'softmax', 'sigmoid', 'sigmoid']
767	0.7500000079472859	[32, 7, 'softmax', 'softmax', 'softmax', 'softmax']
2184	0.7500000079472859	[128, 7, 'tanh', 'sigmoid', 'tanh', 'sigmoid']
1228	0.7500000079472859	[64, 5, 'softmax', 'sigmoid', 'softmax', 'sigmoid']
1119	0.7500000079472859	[64, 5, 'softplus', 'softplus', 'softmax', 'softmax']
1504	0.7500000079472859	[64, 7, 'softmax', 'tanh', 'sigmoid', 'sigmoid']
799	0.7500000079472859	[64, 3, 'sigmoid', 'softplus', 'softmax', 'softmax']
797	0.7500000079472859	[64, 3, 'sigmoid', 'softplus', 'softmax', 'softplus']
796	0.7500000079472859	[64, 3, 'sigmoid', 'softplus', 'softmax', 'sigmoid']
1240	0.7500000079472859	[64, 5, 'softmax', 'softplus', 'tanh', 'sigmoid']
1243	0.7500000079472859	[64, 5, 'softmax', 'softplus', 'tanh', 'softmax']
1519	0.7500000079472859	[64, 7, 'softmax', 'tanh', 'softmax', 'softmax']
1417	0.7500000079472859	[64, 7, 'tanh', 'sigmoid', 'tanh', 'softplus']
1055	0.7500000079472859	[64, 5, 'sigmoid', 'softplus', 'softmax', 'softmax']
1520	0.7500000079472859	[64, 7, 'softmax', 'softmax', 'sigmoid', 'sigmoid']
2259	0.7500000079472859	[128, 7, 'softmax', 'softplus', 'sigmoid', 'softmax']
1441	0.7500000079472859	[64, 7, 'tanh', 'tanh', 'sigmoid', 'softplus']
2255	0.7500000079472859	[128, 7, 'softmax', 'sigmoid', 'softmax', 'softmax']
1120	0.7500000079472859	[64, 5, 'softplus', 'tanh', 'sigmoid', 'sigmoid']
2251	0.7500000079472859	[128, 7, 'softmax', 'sigmoid', 'tanh', 'softmax']
1151	0.7500000079472859	[64, 5, 'softplus', 'softmax', 'softmax', 'softmax']
1163	0.7500000079472859	[64, 5, 'tanh', 'sigmoid', 'tanh', 'softmax']
1661	0.7500000079472859	[128, 3, 'softplus', 'softmax', 'softmax', 'softplus']
1577	0.7500000079472859	[128, 3, 'sigmoid', 'tanh', 'tanh', 'softplus']
2241	0.7500000079472859	[128, 7, 'softmax', 'sigmoid', 'sigmoid', 'softplus']
1053	0.7500000079472859	[64, 5, 'sigmoid', 'softplus', 'softmax', 'softplus']
2235	0.7500000079472859	[128, 7, 'tanh', 'softmax', 'tanh', 'softmax']
2233	0.7500000079472859	[128, 7, 'tanh', 'softmax', 'tanh', 'softplus']
2232	0.7500000079472859	[128, 7, 'tanh', 'softmax', 'tanh', 'sigmoid']
1696	0.7500000079472859	[128, 3, 'tanh', 'tanh', 'sigmoid', 'sigmoid']
1697	0.7500000079472859	[128, 3, 'tanh', 'tanh', 'sigmoid', 'softplus']
1440	0.7500000079472859	[64, 7, 'tanh', 'tanh', 'sigmoid', 'sigmoid']
1576	0.7500000079472859	[128, 3, 'sigmoid', 'tanh', 'tanh', 'sigmoid']
1521	0.7500000079472859	[64, 7, 'softmax', 'softmax', 'sigmoid', 'softplus']
1579	0.7500000079472859	[128, 3, 'sigmoid', 'tanh', 'tanh', 'softmax']
1245	0.7500000079472859	[64, 5, 'softmax', 'softplus', 'softmax', 'softplus']
765	0.7500000079472859	[32, 7, 'softmax', 'softmax', 'softmax', 'softplus']
717	0.7500000079472859	[32, 7, 'softmax', 'sigmoid', 'softmax', 'softplus']
711	0.7500000079472859	[32, 7, 'softmax', 'sigmoid', 'softplus', 'softmax']
707	0.7500000079472859	[32, 7, 'softmax', 'sigmoid', 'sigmoid', 'softmax']
705	0.7500000079472859	[32, 7, 'softmax', 'sigmoid', 'sigmoid', 'softplus']
1080	0.7500000079472859	[64, 5, 'sigmoid', 'softmax', 'tanh', 'sigmoid']
1559	0.7500000079472859	[128, 3, 'sigmoid', 'softplus', 'softplus', 'softmax']
1088	0.7500000079472859	[64, 5, 'softplus', 'sigmoid', 'sigmoid', 'sigmoid']
1092	0.7500000079472859	[64, 5, 'softplus', 'sigmoid', 'softplus', 'sigmoid']
1365	0.7500000079472859	[64, 7, 'softplus', 'softplus', 'softplus', 'softplus']
673	0.7500000079472859	[32, 7, 'tanh', 'tanh', 'sigmoid', 'softplus']
672	0.7500000079472859	[32, 7, 'tanh', 'tanh', 'sigmoid', 'sigmoid']
663	0.7500000079472859	[32, 7, 'tanh', 'softplus', 'softplus', 'softmax']
2099	0.7500000079472859	[128, 7, 'sigmoid', 'softmax', 'sigmoid', 'softmax']
1563	0.7500000079472859	[128, 3, 'sigmoid', 'softplus', 'tanh', 'softmax']
1275	0.7500000079472859	[64, 5, 'softmax', 'softmax', 'tanh', 'softmax']
636	0.7500000079472859	[32, 7, 'softplus', 'softmax', 'softmax', 'sigmoid']
208	0.7500000079472859	[32, 3, 'softmax', 'softplus', 'sigmoid', 'sigmoid']
1281	0.7500000079472859	[64, 7, 'sigmoid', 'sigmoid', 'sigmoid', 'softplus']
1316	0.7500000079472859	[64, 7, 'sigmoid', 'tanh', 'softplus', 'sigmoid']
1557	0.7500000079472859	[128, 3, 'sigmoid', 'softplus', 'softplus', 'softplus']
719	0.7500000079472859	[32, 7, 'softmax', 'sigmoid', 'softmax', 'softmax']
1377	0.7500000079472859	[64, 7, 'softplus', 'tanh', 'sigmoid', 'softplus']
1555	0.7500000079472859	[128, 3, 'sigmoid', 'softplus', 'sigmoid', 'softmax']
2143	0.7500000079472859	[128, 7, 'softplus', 'softplus', 'softmax', 'softmax']
2141	0.7500000079472859	[128, 7, 'softplus', 'softplus', 'softmax', 'softplus']
2140	0.7500000079472859	[128, 7, 'softplus', 'softplus', 'softmax', 'sigmoid']
723	0.7500000079472859	[32, 7, 'softmax', 'softplus', 'sigmoid', 'softmax']
739	0.7500000079472859	[32, 7, 'softmax', 'tanh', 'sigmoid', 'softmax']
1065	0.7500000079472859	[64, 5, 'sigmoid', 'tanh', 'tanh', 'softplus']
1047	0.7500000079472859	[64, 5, 'sigmoid', 'softplus', 'softplus', 'softmax']
1496	0.7500000079472859	[64, 7, 'softmax', 'softplus', 'tanh', 'sigmoid']
731	0.7500000079472859	[32, 7, 'softmax', 'softplus', 'tanh', 'softmax']
1117	0.7500000079472859	[64, 5, 'softplus', 'softplus', 'softmax', 'softplus']
1116	0.7500000079472859	[64, 5, 'softplus', 'softplus', 'softmax', 'sigmoid']
732	0.7500000079472859	[32, 7, 'softmax', 'softplus', 'softmax', 'sigmoid']
1057	0.75	[64, 5, 'sigmoid', 'tanh', 'sigmoid', 'softplus']
2045	0.75	[128, 5, 'softmax', 'softmax', 'softmax', 'softplus']
1056	0.75	[64, 5, 'sigmoid', 'tanh', 'sigmoid', 'sigmoid']
1107	0.75	[64, 5, 'softplus', 'softplus', 'sigmoid', 'softmax']
361	0.75	[32, 5, 'softplus', 'tanh', 'tanh', 'softplus']
1105	0.75	[64, 5, 'softplus', 'softplus', 'sigmoid', 'softplus']
1104	0.75	[64, 5, 'softplus', 'softplus', 'sigmoid', 'sigmoid']
2000	0.75	[128, 5, 'softmax', 'softplus', 'sigmoid', 'sigmoid']
369	0.75	[32, 5, 'softplus', 'softmax', 'sigmoid', 'softplus']
1059	0.75	[64, 5, 'sigmoid', 'tanh', 'sigmoid', 'softmax']
1052	0.75	[64, 5, 'sigmoid', 'softplus', 'softmax', 'sigmoid']
1063	0.75	[64, 5, 'sigmoid', 'tanh', 'softplus', 'softmax']
1061	0.75	[64, 5, 'sigmoid', 'tanh', 'softplus', 'softplus']
2035	0.75	[128, 5, 'softmax', 'softmax', 'sigmoid', 'softmax']
1093	0.75	[64, 5, 'softplus', 'sigmoid', 'softplus', 'softplus']
1097	0.75	[64, 5, 'softplus', 'sigmoid', 'tanh', 'softplus']
608	0.75	[32, 7, 'softplus', 'tanh', 'sigmoid', 'sigmoid']
1044	0.75	[64, 5, 'sigmoid', 'softplus', 'softplus', 'sigmoid']
